Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
24-Jul-17,1.261193089,0.376,1.2512,6.752,0.858516484,64.4494,110.89,0.30215,4.2835,17.6893,105.409,3.64,59.6572,3.75,153.7052,0.9461,3.6725,0.767283051,1
25-Jul-17,1.259445844,0.376,1.2512,6.7512,0.855139388,64.358,111.3,0.30215,4.282,17.7492,105.4152,3.64,59.8185,3.75,153.581,0.9482,3.6725,0.767341928,1
26-Jul-17,1.267427123,0.376,1.2505,6.7563,0.858811405,64.4208,111.9,0.3023,4.2855,17.7561,105.4154,3.64,59.9102,3.75,153.5212,0.9584,3.6725,0.766048721,1
27-Jul-17,1.242853592,0.376,1.252,6.7357,0.855139388,64.1216,110.9,0.30185,4.2765,17.6886,105.4119,3.64,59.4102,3.75,153.5738,0.959,3.6725,0.760600875,1
28-Jul-17,1.254705144,0.376,1.2447,6.7426,0.852587603,64.1483,111.04,0.30185,4.28,17.7435,105.4231,3.64,59.5436,3.75,153.7357,0.9698,3.6725,0.764175455,1
31-Jul-17,1.252034556,0.376,1.2485,6.7265,0.852733009,64.0773,110.55,0.30195,4.279,17.8646,105.4263,3.64,60.0633,3.75,153.7278,0.971,3.6725,0.761962816,1
1-Aug-17,1.24828361,0.376,1.2514,6.7189,0.846596681,64.0683,110.3,0.30165,4.2775,17.8108,105.412,3.64,59.8454,3.75,153.6111,0.9661,3.6725,0.756859035,1
2-Aug-17,1.255965838,0.376,1.256,6.7248,0.845379998,64.069,110.75,0.30175,4.287,17.8696,105.397,3.64,60.5819,3.75,153.5068,0.969,3.6725,0.755857899,1
3-Aug-17,1.262148176,0.376,1.2578,6.7236,0.84317032,63.6314,110.72,0.30175,4.2855,17.8733,105.4061,3.64,60.7503,3.75,153.4864,0.9699,3.6725,0.758293839,1
4-Aug-17,1.253604112,0.376,1.2638,6.7172,0.842601955,63.7091,110.1,0.30175,4.277,17.8798,105.4013,3.64,60.3281,3.75,153.4948,0.9684,3.6725,0.760977095,1
7-Aug-17,1.253604112,0.376,1.2638,6.7172,0.847673137,63.7375,110.75,0.3019,4.2805,17.9641,105.4072,3.64,60.0605,3.75,153.4948,0.9723,3.6725,0.766078063,1
8-Aug-17,1.262148176,0.376,1.2672,6.7056,0.84645336,63.7382,110.75,0.3018,4.2835,17.916,105.4074,3.64,59.9886,3.75,153.3579,0.9722,3.6725,0.767283051,1
9-Aug-17,1.268391679,0.376,1.2705,6.6792,0.852442247,63.7491,109.9,0.3019,4.288,17.9671,105.3993,3.64,59.9611,3.75,153.326,0.9639,3.6725,0.769082869,1
10-Aug-17,1.270163851,0.376,1.2711,6.6593,0.852369587,63.9437,110.0,0.3019,4.2945,17.9073,105.3991,3.64,59.9298,3.75,153.2262,0.9657,3.6725,0.769142022,1
11-Aug-17,1.272426517,0.376,1.2685,6.6673,0.849978751,64.1693,110.0,0.3019,4.2955,17.847,105.3987,3.64,60.1873,3.75,153.1871,0.9617,3.6725,0.771307366,1
14-Aug-17,1.26710593,0.376,1.2705,6.6648,0.847673137,64.0253,109.37,0.3016,4.2915,17.7755,105.3987,3.64,59.799,3.75,153.0729,0.9688,3.6725,0.771099202,1
15-Aug-17,1.273560876,0.376,1.2755,6.6767,0.851498638,64.0253,110.18,0.30185,4.294,17.8483,105.3973,3.64,59.9266,3.75,153.12,0.9718,3.6725,0.776638708,1
16-Aug-17,1.275184902,0.376,1.2699,6.695,0.853970965,64.2428,110.66,0.30205,4.2985,17.716,105.4081,3.64,59.6521,3.75,153.208,0.9742,3.6725,0.776940409,1
17-Aug-17,1.259763165,0.376,1.2647,6.6685,0.854920065,64.2428,110.0,0.30185,4.293,17.7324,105.4096,3.64,59.249,3.75,153.2016,0.9667,3.6725,0.777363184,1
18-Aug-17,1.266464032,0.376,1.2586,6.6804,0.851788756,64.1048,109.4,0.30185,4.296,17.8584,105.4029,3.64,59.3612,3.75,153.315,0.962,3.6725,0.775704922,1
21-Aug-17,1.26246686,0.376,1.2575,6.6707,0.850267834,64.0285,109.26,0.30185,4.2885,17.6501,105.4055,3.64,59.1409,3.75,153.3472,0.9675,3.6725,0.775464309,1
22-Aug-17,1.259445844,0.376,1.2552,6.6549,0.849545493,64.1099,109.25,0.3017,4.2835,17.6458,105.4081,3.64,59.0396,3.75,153.3,0.9658,3.6725,0.779970361,1
23-Aug-17,1.2667849,0.376,1.2564,6.6621,0.847529452,64.1272,109.7,0.3019,4.283,17.7113,105.4087,3.64,59.1312,3.75,153.15,0.9688,3.6725,0.780762024,1
24-Aug-17,1.266464032,0.376,1.2529,6.6614,0.847026935,64.0676,109.18,0.3018,4.2785,17.6977,105.4079,3.64,59.1397,3.75,152.9127,0.9645,3.6725,0.779939945,1
25-Aug-17,1.265022138,0.376,1.2492,6.6646,0.846883469,64.0676,109.6,0.3018,4.2765,17.6205,105.4004,3.64,59.1476,3.75,152.944,0.9632,3.6725,0.779028551,1
28-Aug-17,1.258970162,0.376,1.2482,6.6408,0.838574423,63.8701,109.1,0.30145,4.2655,17.8049,105.4067,3.64,58.5469,3.75,152.9633,0.9535,3.6725,0.775193798,1
29-Aug-17,1.261670452,0.376,1.2515,6.6014,0.83001328,64.0174,108.8,0.30125,4.2685,17.876,105.4057,3.64,58.532,3.75,152.9208,0.9446,3.6725,0.772260406,1
30-Aug-17,1.252975818,0.376,1.2605,6.5822,0.839207788,63.9431,109.85,0.30135,4.2695,17.7753,105.2692,3.64,58.7306,3.75,152.7582,0.9565,3.6725,0.773694391,1
31-Aug-17,1.266143327,0.376,1.2536,6.5957,0.845665962,64.0154,110.5,0.30135,4.2695,17.8145,105.3656,3.64,58.5454,3.75,152.835,0.9655,3.6725,0.776638708,1
1-Sep-17,1.260398286,0.376,1.239,6.5769,0.838926174,63.9804,110.1,0.30135,4.2695,17.7861,105.3656,3.64,58.0557,3.75,152.835,0.9598,3.6725,0.773215805,1
5-Sep-17,1.256123603,0.376,1.2371,6.5465,0.841042893,64.1164,109.32,0.3015,4.2675,17.836,105.3973,3.64,57.8503,3.75,152.835,0.9585,3.6725,0.771604938,1
6-Sep-17,1.251094708,0.376,1.2264,6.523,0.838152711,64.2146,108.51,0.3014,4.2465,17.8136,105.409,3.64,57.3387,3.75,152.5028,0.9553,3.6725,0.766459723,1
7-Sep-17,1.251407834,0.376,1.2148,6.4935,0.835352101,64.0276,109.08,0.3014,4.2165,17.6965,105.4091,3.64,57.1411,3.75,152.5607,0.9516,3.6725,0.76394194,1
8-Sep-17,1.231375446,0.376,1.2132,6.4483,0.829187396,63.8664,108.36,0.3014,4.1845,17.7331,105.4067,3.64,56.9966,3.75,152.7098,0.9456,3.6725,0.757891546,1
11-Sep-17,1.241464929,0.376,1.2128,6.5131,0.833541719,63.8859,108.45,0.3014,4.1995,17.6443,105.4026,3.64,57.1694,3.75,152.8017,0.9493,3.6725,0.756715853,1
12-Sep-17,1.246416552,0.376,1.2159,6.534,0.838012235,63.9474,109.4,0.3013,4.205,17.781,105.3983,3.64,57.2656,3.75,152.849,0.9595,3.6725,0.753182195,1
13-Sep-17,1.24579544,0.376,1.2187,6.5284,0.834794223,63.9818,110.15,0.3013,4.2035,17.7836,105.41,3.64,57.6679,3.75,152.8371,0.9595,3.6725,0.753891967,1
14-Sep-17,1.25,0.376,1.2198,6.549,0.841396719,64.0692,110.47,0.3016,4.1995,17.7278,105.4039,3.64,57.7706,3.75,152.9124,0.9671,3.6725,0.75511591,1
15-Sep-17,1.24984377,0.376,1.2182,6.5488,0.835910725,64.0774,110.18,0.3016,4.192,17.6857,105.4066,3.64,57.5336,3.75,153.1269,0.9606,3.6725,0.736241487,1
18-Sep-17,1.245640259,0.376,1.2238,6.5565,0.836960161,64.0371,110.18,0.3013,4.1855,17.761,105.4104,3.64,57.6242,3.75,152.9684,0.9589,3.6725,0.738361576,1
19-Sep-17,1.253761284,0.376,1.2277,6.5855,0.835282325,64.1769,111.5,0.3013,4.1905,17.7643,105.4141,3.64,58.0993,3.75,152.9692,0.9629,3.6725,0.740768177,1
20-Sep-17,1.245485116,0.376,1.2273,6.5731,0.832847506,64.3637,111.61,0.3013,4.1935,17.7009,105.3998,3.64,58.129,3.75,153.1959,0.9608,3.6725,0.738934457,1
21-Sep-17,1.255650427,0.376,1.2339,6.5969,0.8399832,64.5256,112.53,0.3013,4.201,17.8545,105.4108,3.64,58.2242,3.75,153.0503,0.9732,3.6725,0.741839763,1
22-Sep-17,1.260557166,0.376,1.2317,6.5923,0.836050497,64.9596,112.05,0.3013,4.201,17.7487,105.412,3.64,57.6527,3.75,152.8252,0.9695,3.6725,0.737626319,1
25-Sep-17,1.255335174,0.376,1.2341,6.6141,0.842672959,64.8357,112.51,0.30145,4.193,17.8831,105.4163,3.64,57.566,3.75,152.8067,0.9743,3.6725,0.741894799,1
26-Sep-17,1.259763165,0.376,1.237,6.6311,0.848392297,65.3371,111.55,0.3016,4.204,17.9933,105.4229,3.64,57.5186,3.75,152.9434,0.9717,3.6725,0.744490768,1
27-Sep-17,1.272588445,0.376,1.2412,6.6378,0.851716208,65.6947,112.42,0.3019,4.2185,18.13,105.4403,3.64,58.0102,3.75,153.0245,0.9741,3.6725,0.744823477,1
28-Sep-17,1.279918085,0.376,1.2412,6.672,0.849040584,65.7604,112.89,0.30215,4.2315,18.1979,105.4344,3.64,58.4255,3.75,153.1024,0.9729,3.6725,0.745156483,1
29-Sep-17,1.275672917,0.376,1.248,6.6481,0.847026935,65.3552,112.66,0.30215,4.2275,18.159,105.4222,3.64,58.0169,3.75,153.0983,0.9694,3.6725,0.747160789,1
2-Oct-17,1.275672917,0.376,1.2505,6.6481,0.851498638,65.3552,112.76,0.302,4.2305,18.2337,105.4161,3.64,57.8134,3.75,153.1072,0.9707,3.6725,0.751286578,1
3-Oct-17,1.281886938,0.376,1.25,6.6481,0.850846592,65.5529,112.93,0.30225,4.24,18.2113,105.427,3.64,57.9375,3.75,153.1394,0.9742,3.6725,0.754204691,1
4-Oct-17,1.272426517,0.376,1.2479,6.6481,0.848392297,65.2899,112.6,0.30205,4.2265,18.2282,105.411,3.64,57.7832,3.75,153.2121,0.9723,3.6725,0.75289866,1
5-Oct-17,1.276813075,0.376,1.2548,6.6481,0.851643672,65.1758,112.75,0.30205,4.23,18.306,105.417,3.64,57.5811,3.75,153.2121,0.9768,3.6725,0.758610226,1
6-Oct-17,1.289490651,0.376,1.2548,6.6481,0.854189801,65.2276,113.0,0.30205,4.2365,18.5522,105.4349,3.64,57.7612,3.75,153.3286,0.9795,3.6725,0.765462339,1
10-Oct-17,1.284521516,0.376,1.2501,6.5942,0.847673137,65.2652,112.65,0.30215,4.2235,18.6327,105.442,3.64,58.0713,3.75,153.2885,0.9766,3.6725,0.758207597,1
11-Oct-17,1.285016705,0.376,1.2498,6.5783,0.845308538,65.2691,112.33,0.302,4.2155,18.718,105.4352,3.64,57.921,3.75,153.3903,0.9733,3.6725,0.757862827,1
12-Oct-17,1.279263144,0.376,1.2472,6.5852,0.843454791,65.1003,112.38,0.3018,4.2175,18.7631,105.4298,3.64,57.6869,3.75,153.465,0.9748,3.6725,0.759474444,1
13-Oct-17,1.276813075,0.376,1.2487,6.5864,0.846740051,64.9301,112.25,0.3018,4.218,18.9008,105.4133,3.64,57.6196,3.75,153.6258,0.976,3.6725,0.752445448,1
16-Oct-17,1.270325203,0.376,1.2529,6.5858,0.847242227,64.7603,112.0,0.3019,4.2185,19.0753,105.4122,3.64,57.0861,3.75,153.7464,0.9753,3.6725,0.75179491,1
17-Oct-17,1.274534795,0.376,1.2548,6.6135,0.85041245,64.9226,112.19,0.302,4.223,19.0117,105.4185,3.64,57.3392,3.75,153.6527,0.9772,3.6725,0.757346259,1
18-Oct-17,1.27420999,0.376,1.2486,6.6231,0.851136267,65.0649,112.21,0.3021,4.223,18.8869,105.4161,3.64,57.2721,3.75,153.6527,0.9808,3.6725,0.758754126,1
19-Oct-17,1.273560876,0.376,1.2478,6.6204,0.845022816,65.0649,113.0,0.3021,4.226,18.8248,105.4218,3.64,57.5706,3.75,153.619,0.9757,3.6725,0.759474444,1
20-Oct-17,1.274697259,0.376,1.2601,6.6157,0.846166864,65.0649,113.17,0.3021,4.224,19.008,105.4234,3.64,57.5118,3.75,153.6976,0.9825,3.6725,0.758840492,1
23-Oct-17,1.277791975,0.376,1.2644,6.6361,0.851788756,65.0239,114.0,0.3022,4.2335,19.0489,105.4383,3.64,57.4706,3.75,153.6467,0.9876,3.6725,0.75912852,1
24-Oct-17,1.278935925,0.376,1.2666,6.6364,0.850267834,64.9256,113.37,0.3022,4.234,19.2009,105.4403,3.64,57.5852,3.75,153.7473,0.9869,3.6725,0.758782912,1
25-Oct-17,1.295336788,0.376,1.2771,6.6427,0.848536275,65.1386,113.91,0.30235,4.2335,19.077,105.4412,3.64,57.614,3.75,153.7845,0.9925,3.6725,0.755058895,1
26-Oct-17,1.297690112,0.376,1.2831,6.6324,0.850846592,64.7888,113.55,0.3021,4.233,19.096,105.4487,3.64,57.7643,3.75,153.8586,0.9908,3.6725,0.756486875,1
27-Oct-17,1.308557969,0.376,1.2831,6.6515,0.861697544,65.0931,114.15,0.3021,4.2415,19.1474,105.4363,3.64,58.0833,3.75,153.8,1.0015,3.6725,0.763213127,1
30-Oct-17,1.302592158,0.376,1.2837,6.6502,0.861178092,64.9338,113.74,0.3027,4.2385,19.2188,105.4276,3.64,57.8716,3.75,153.5628,0.998,3.6725,0.758150114,1
31-Oct-17,1.303271211,0.376,1.2893,6.6285,0.859254167,64.7745,113.15,0.30255,4.2305,19.1478,105.4164,3.64,58.1179,3.75,153.5903,0.9982,3.6725,0.756486875,1
1-Nov-17,1.30565348,0.376,1.2885,6.6154,0.861178092,64.5256,113.9,0.30255,4.2335,19.1241,105.3463,3.64,58.1557,3.75,153.5915,1.0004,3.6725,0.752049334,1
2-Nov-17,1.29617628,0.376,1.2822,6.6026,0.858737656,64.593,114.02,0.30255,4.2275,19.1241,105.4025,3.64,58.0869,3.75,153.698,0.9991,3.6725,0.7612088,1
3-Nov-17,1.300390117,0.376,1.2764,6.6246,0.85785365,64.5764,114.02,0.30255,4.2325,19.185,105.4033,3.64,58.4296,3.75,153.698,0.9991,3.6725,0.763854409,1
6-Nov-17,1.306335728,0.376,1.2746,6.6358,0.86281277,64.7267,114.37,0.30275,4.24,19.0814,105.432,3.64,58.4296,3.75,153.6598,1.0017,3.6725,0.762660159,1
7-Nov-17,1.302083333,0.376,1.2785,6.6319,0.864902266,64.8064,113.77,0.30275,4.2265,19.1349,105.4461,3.64,58.4557,3.75,153.6279,0.9985,3.6725,0.761411657,1
8-Nov-17,1.30667712,0.376,1.2729,6.6373,0.86281277,65.0592,113.78,0.30275,4.2285,19.0718,105.4449,3.64,59.248,3.75,153.4353,0.9985,3.6725,0.762311328,1
9-Nov-17,1.301574906,0.376,1.2692,6.6341,0.859845228,64.8967,114.0,0.30275,4.2275,19.09,105.4447,3.64,59.2527,3.75,153.3588,0.9964,3.6725,0.762137032,1
10-Nov-17,1.301744337,0.376,1.2683,6.6449,0.858074481,65.0147,113.36,0.30275,4.1935,19.0526,105.4468,3.64,59.2808,3.75,153.5123,0.9944,3.6725,0.759878419,1
13-Nov-17,1.305823975,0.376,1.2683,6.6456,0.857927248,65.4272,113.66,0.3025,4.188,19.168,105.4408,3.64,59.1823,3.75,153.6339,0.995,3.6725,0.763825237,1
14-Nov-17,1.310272537,0.376,1.2733,6.6402,0.851426139,65.5171,113.65,0.3025,4.1895,19.1334,105.4466,3.64,59.6207,3.75,153.6184,0.9947,3.6725,0.762718328,1
15-Nov-17,1.318739285,0.376,1.2773,6.6339,0.844594595,65.3689,113.46,0.30215,4.1825,19.2268,105.4433,3.64,60.249,3.75,153.6061,0.9865,3.6725,0.759359101,1
16-Nov-17,1.316829076,0.376,1.2745,6.636,0.849545493,65.2969,113.03,0.30215,4.1785,19.1224,105.4465,3.64,59.9898,3.75,153.7806,0.9927,3.6725,0.758150114,1
17-Nov-17,1.320306311,0.376,1.2783,6.6339,0.847816872,64.8462,112.94,0.30215,4.162,18.9724,105.4485,3.64,59.6325,3.75,153.792,0.9922,3.6725,0.757690559,1
20-Nov-17,1.323451562,0.376,1.2793,6.6337,0.848824378,65.0565,112.0,0.30185,4.158,18.9724,105.4434,3.64,59.2746,3.75,153.6468,0.9904,3.6725,0.755001888,1
21-Nov-17,1.326787847,0.376,1.2778,6.6363,0.85338795,65.0386,112.6,0.30215,4.143,18.8242,105.4569,3.64,59.4604,3.75,153.7552,0.9942,3.6725,0.75577221,1
22-Nov-17,1.321353066,0.376,1.2729,6.6153,0.851136267,64.7453,112.33,0.30215,4.1245,18.74,105.4801,3.64,59.0061,3.75,153.8167,0.9889,3.6725,0.754745462,1
27-Nov-17,1.315270288,0.376,1.2735,6.6005,0.836680054,64.6948,111.4,0.3015,4.117,18.52,105.5072,3.64,58.2773,3.75,153.7513,0.9808,3.6725,0.749091726,1
28-Nov-17,1.313887794,0.376,1.2807,6.602,0.841184388,64.4206,111.18,0.3015,4.1175,18.5848,105.494,3.64,58.4125,3.75,153.6152,0.9821,3.6725,0.752049334,1
29-Nov-17,1.31821777,0.376,1.2853,6.5964,0.845522956,64.4058,111.45,0.3017,4.107,18.519,105.4923,3.64,58.3311,3.75,153.7396,0.984,3.6725,0.746073787,1
30-Nov-17,1.318391562,0.376,1.2888,6.6073,0.843953076,64.4332,112.0,0.3017,4.087,18.6229,105.4843,3.64,58.5814,3.75,153.7652,0.9865,3.6725,0.743798579,1
1-Dec-17,1.322051824,0.376,1.2729,6.6075,0.841396719,64.4332,112.43,0.3017,4.087,18.6399,105.4843,3.64,58.5182,3.75,153.7652,0.982,3.6725,0.740603592,1
4-Dec-17,1.316135825,0.376,1.2695,6.618,0.842815002,64.3799,112.75,0.30175,4.082,18.642,105.496,3.64,58.9911,3.75,153.6882,0.9839,3.6725,0.740466494,1
5-Dec-17,1.30701869,0.376,1.268,6.6129,0.844095552,64.3764,112.5,0.30175,4.0525,18.6958,105.5074,3.64,58.6924,3.75,153.6153,0.9842,3.6725,0.745600954,1
6-Dec-17,1.319609396,0.376,1.2757,6.6132,0.84623847,64.4467,112.45,0.30175,4.067,18.8897,105.5378,3.64,58.9281,3.75,153.3869,0.9892,3.6725,0.748362956,1
7-Dec-17,1.325381047,0.376,1.2843,6.6161,0.84846428,64.5388,112.4,0.30195,4.0825,18.9315,105.5467,3.64,59.2948,3.75,153.3314,0.9928,3.6725,0.750131273,1
8-Dec-17,1.331203408,0.376,1.286,6.6162,0.851643672,64.4649,113.3,0.30195,4.088,18.9445,106.4705,3.64,59.2811,3.75,153.3593,0.997,3.6725,0.743218135,1
11-Dec-17,1.328903654,0.376,1.2854,6.617,0.847744998,64.3616,113.63,0.30215,4.082,18.974,108.5726,3.64,59.2348,3.75,153.17,0.9906,3.6725,0.747719456,1
12-Dec-17,1.327492367,0.376,1.2871,6.6221,0.84990651,64.4834,113.48,0.30215,4.08,18.974,109.6189,3.64,58.837,3.75,153.0573,0.9908,3.6725,0.749119784,1
13-Dec-17,1.321003963,0.376,1.2852,6.6206,0.852079073,64.4525,113.34,0.30215,4.0755,19.1391,110.5099,3.64,59.1446,3.75,153.0136,0.9919,3.6725,0.748895379,1
14-Dec-17,1.304461258,0.376,1.2805,6.6108,0.844238075,64.2798,112.77,0.30185,4.079,19.1202,110.2095,3.64,58.7082,3.75,153.1463,0.9873,3.6725,0.744352227,1
15-Dec-17,1.302931596,0.376,1.2834,6.6069,0.847026935,64.0958,112.36,0.30185,4.089,19.1289,110.3444,3.64,58.8987,3.75,153.3441,0.989,3.6725,0.746547219,1
18-Dec-17,1.305823975,0.376,1.2865,6.6131,0.847816872,64.1065,112.66,0.3021,4.087,19.0289,110.5036,3.64,58.694,3.75,153.2297,0.9878,3.6725,0.748139004,1
19-Dec-17,1.303950971,0.376,1.2886,6.6121,0.845809016,64.1205,112.62,0.302,4.074,19.1913,110.5032,3.64,58.6117,3.75,153.1593,0.9841,3.6725,0.747719456,1
20-Dec-17,1.305823975,0.376,1.2842,6.5851,0.844238075,64.0577,112.95,0.3019,4.074,19.2291,110.5225,3.64,58.717,3.75,153.1487,0.9876,3.6725,0.746658702,1
21-Dec-17,1.304461258,0.376,1.2734,6.5815,0.84324142,64.0883,113.4,0.3019,4.077,19.3962,110.4974,3.64,58.5596,3.75,153.0594,0.9882,3.6725,0.748139004,1
22-Dec-17,1.296344309,0.376,1.2734,6.5764,0.84366827,64.0409,113.33,0.3019,4.0905,19.5848,110.4441,3.64,58.3152,3.75,152.9524,0.9893,3.6725,0.747077061,1
26-Dec-17,1.296344309,0.376,1.2734,6.5433,0.84366827,64.0538,113.3,0.3019,4.079,19.7223,110.4992,3.64,57.7343,3.75,152.9524,0.9893,3.6725,0.748055057,1
27-Dec-17,1.291155584,0.376,1.2641,6.5554,0.840689365,64.1577,113.2,0.3019,4.0835,19.7867,110.4482,3.64,57.4544,3.75,152.7775,0.9888,3.6725,0.745489787,1
28-Dec-17,1.283532281,0.376,1.2588,6.5312,0.837942014,64.1716,113.22,0.30175,4.077,19.7354,110.501,3.64,57.6291,3.75,152.6243,0.9798,3.6725,0.744379932,1
29-Dec-17,1.282051282,0.376,1.2588,6.5116,0.833819728,63.9273,112.9,0.30175,4.062,19.6629,110.4328,3.64,57.6002,3.75,152.8548,0.9758,3.6725,0.740110276,1
