Date,Australian dollar   (AUD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
24-Aug-20,1.393145723,1.3207,6.9145,0.844095552,74.8282,105.79,0.30575,4.1805,21.984,3.64,74.4184,3.75,0.90955,3.6725,0.762369444,1
25-Aug-20,1.393922498,1.3194,6.9106,0.84645336,74.3952,106.0,0.30575,4.1715,21.9723,3.64,74.5126,3.75,0.90945,3.6725,0.761672633,1
26-Aug-20,1.390240512,1.3155,6.8968,0.848248367,74.3541,106.45,0.30575,4.17,21.9202,3.64,75.5379,3.75,0.90885,3.6725,0.760282825,1
27-Aug-20,1.381788034,1.3129,6.8757,0.847026935,74.3263,105.92,0.3056,4.1715,22.1168,3.64,75.2354,3.75,0.90965,3.6725,0.758236342,1
28-Aug-20,1.370050692,1.3097,6.8673,0.839278221,73.3528,106.65,0.3056,4.1745,21.8602,3.64,74.6382,3.75,0.90335,3.6725,0.751681888,1
31-Aug-20,1.359804188,1.3042,6.8561,0.837520938,73.5951,105.37,0.3053,4.1745,21.888,3.64,73.8039,3.75,0.90475,3.6725,0.751681888,1
1-Sep-20,1.349163519,1.3055,6.8185,0.83423709,72.8204,105.87,0.3051,4.1475,21.7445,3.64,73.5849,3.75,0.90415,3.6725,0.742473178,1
2-Sep-20,1.358695652,1.3067,6.8259,0.843099233,73.0126,106.01,0.3054,4.1495,21.8393,3.64,73.8588,3.75,0.91045,3.6725,0.748278958,1
3-Sep-20,1.368738024,1.3123,6.8323,0.846525015,73.356,106.23,0.3057,4.1425,21.6383,3.64,75.468,3.75,0.91165,3.6725,0.754603079,1
8-Sep-20,1.371930306,1.3191,6.8311,0.848536275,73.4272,106.3,0.3058,4.1665,21.7138,3.64,75.9645,3.75,0.91735,3.6725,0.765550239,1
9-Sep-20,1.384083045,1.3173,6.8472,0.849401172,73.6728,105.95,0.3059,4.1735,21.5377,3.64,76.0713,3.75,0.91885,3.6725,0.773455024,1
10-Sep-20,1.373626374,1.3162,6.8415,0.843953076,73.3541,106.2,0.3058,4.1655,21.2773,3.64,75.5274,3.75,0.9089,3.6725,0.76799017,1
11-Sep-20,1.373437715,1.3162,6.8364,0.843597098,73.4737,106.15,0.3058,4.1565,21.321,3.64,74.8896,3.75,0.90955,3.6725,0.779483982,1
14-Sep-20,1.372306848,1.3175,6.8297,0.842034355,73.383,106.15,0.3058,4.1485,21.0728,3.64,74.7148,3.75,0.90665,3.6725,0.7764578,1
15-Sep-20,1.364628821,1.3176,6.7821,0.840901446,73.4169,105.68,0.3056,4.134,21.0692,3.64,75.1884,3.75,0.9055,3.6725,0.774443369,1
16-Sep-20,1.367801942,1.3168,6.763,0.842530963,73.7451,105.28,0.3056,4.134,21.0692,3.64,74.9278,3.75,0.906,3.6725,0.771247879,1
17-Sep-20,1.374003847,1.32,6.7677,0.847673137,73.7021,105.05,0.30585,4.147,20.985,3.64,75.1941,3.75,0.91105,3.6725,0.771634708,1
18-Sep-20,1.366120219,1.3186,6.7596,0.845094228,73.297,104.82,0.30585,4.1275,20.9697,3.64,75.0319,3.75,0.90965,3.6725,0.770327004,1
21-Sep-20,1.367053999,1.3293,6.7695,0.848392297,73.3164,104.82,0.3055,4.1105,21.505,3.64,76.0381,3.75,0.91365,3.6725,0.777544514,1
22-Sep-20,1.386385692,1.331,6.7958,0.851788756,73.4951,104.82,0.30585,4.1365,21.5682,3.64,76.2711,3.75,0.91445,3.6725,0.77778642,1
23-Sep-20,1.401541696,1.3358,6.7913,0.855285665,73.6273,105.13,0.3062,4.141,22.0897,3.64,76.3545,3.75,0.92045,3.6725,0.785885496,1
24-Sep-20,1.420051122,1.3374,6.8213,0.858737656,73.9246,105.43,0.3063,4.1635,22.3678,3.64,77.178,3.75,0.9252,3.6725,0.784067743,1
25-Sep-20,1.416229996,1.3396,6.815,0.859549596,73.7297,105.53,0.3063,4.1685,22.4402,3.64,76.8195,3.75,0.9277,3.6725,0.78733958,1
28-Sep-20,1.418640942,1.3378,6.8239,0.856898029,73.5733,105.39,0.3064,4.167,22.4573,3.64,78.6713,3.75,0.92605,3.6725,0.775073632,1
29-Sep-20,1.411631846,1.3391,6.8203,0.854554777,73.8521,105.47,0.3062,4.1645,22.3598,3.64,79.6845,3.75,0.92245,3.6725,0.777332971,1
30-Sep-20,1.406865504,1.3339,6.8086,0.854116843,73.7978,105.79,0.3062,4.1585,22.1438,3.64,78.7847,3.75,0.922,3.6725,0.779271381,1
1-Oct-20,1.391207568,1.3292,6.8086,0.850918993,73.3834,105.54,0.3062,4.148,21.9562,3.64,77.2774,3.75,0.91815,3.6725,0.779028551,1
2-Oct-20,1.400756408,1.331,6.8086,0.852514919,73.3834,105.56,0.3062,4.1605,21.7025,3.64,78.0915,3.75,0.921,3.6725,0.774533344,1
5-Oct-20,1.400756408,1.3269,6.8086,0.849762067,73.264,105.58,0.30605,4.1595,21.396,3.64,78.1281,3.75,0.91645,3.6725,0.772349874,1
6-Oct-20,1.390627173,1.3272,6.8086,0.847816872,73.3684,105.65,0.30585,4.15,21.4507,3.64,78.5119,3.75,0.91505,3.6725,0.773126136,1
7-Oct-20,1.403705783,1.3275,6.8086,0.849617672,73.3603,105.65,0.30605,4.1595,21.493,3.64,78.0921,3.75,0.9175,3.6725,0.777272551,1
8-Oct-20,1.399580126,1.322,6.8086,0.849978751,73.2943,106.0,0.30605,4.1555,21.4318,3.64,77.9157,3.75,0.9181,3.6725,0.775163753,1
9-Oct-20,1.392951665,1.3136,6.7153,0.847816872,73.2103,105.96,0.30605,4.1475,21.1822,3.64,77.0284,3.75,0.91245,3.6725,0.773066368,1
13-Oct-20,1.391788448,1.3133,6.7505,0.848392297,73.379,105.37,0.3057,4.155,21.3677,3.64,77.2855,3.75,0.91085,3.6725,0.765843385,1
14-Oct-20,1.394700139,1.3139,6.7393,0.85106383,73.4558,105.43,0.30595,4.146,21.2998,3.64,77.2759,3.75,0.9148,3.6725,0.772170959,1
15-Oct-20,1.401345291,1.323,6.7271,0.854846982,73.2677,105.24,0.30595,4.148,21.3832,3.64,77.9461,3.75,0.91375,3.6725,0.77187295,1
16-Oct-20,1.414027149,1.3192,6.7013,0.851716208,73.383,105.25,0.30595,4.1545,21.1765,3.64,77.9644,3.75,0.9144,3.6725,0.775855381,1
19-Oct-20,1.411233418,1.3165,6.7015,0.848536275,73.4189,105.39,0.30605,4.147,21.1342,3.64,77.9241,3.75,0.9111,3.6725,0.769497134,1
20-Oct-20,1.419849496,1.3138,6.6838,0.846740051,73.3337,105.57,0.30585,4.1455,21.0902,3.64,77.778,3.75,0.90755,3.6725,0.77190274,1
21-Oct-20,1.412229911,1.3122,6.6523,0.843739453,73.4546,105.23,0.30565,4.145,21.064,3.64,77.0322,3.75,0.90365,3.6725,0.765169485,1
22-Oct-20,1.409840688,1.3142,6.666,0.845952119,73.6557,104.67,0.30555,4.1495,21.03,3.64,77.0809,3.75,0.90755,3.6725,0.763271381,1
23-Oct-20,1.405876564,1.314,6.6719,0.843454791,73.578,104.72,0.30555,4.1465,20.9205,3.64,76.4667,3.75,0.9045,3.6725,0.764818356,1
26-Oct-20,1.405283867,1.3201,6.6968,0.84609527,73.7331,104.88,0.30555,4.1645,20.9818,3.64,76.4443,3.75,0.9068,3.6725,0.765990042,1
27-Oct-20,1.401738155,1.3164,6.7107,0.845165652,73.7487,104.79,0.30565,4.165,20.8798,3.64,76.4556,3.75,0.908,3.6725,0.76622481,1
28-Oct-20,1.399580126,1.3302,6.7125,0.852733009,73.765,104.22,0.30565,4.1645,21.1648,3.64,77.552,3.75,0.91155,3.6725,0.772021925,1
29-Oct-20,1.416029453,1.3349,6.7058,0.854408749,73.9732,104.39,0.30565,4.1645,21.377,3.64,78.8699,3.75,0.91255,3.6725,0.772678102,1
30-Oct-20,1.419647927,1.3318,6.6983,0.854846982,73.9732,104.58,0.30565,4.157,21.2508,3.64,79.3323,3.75,0.91645,3.6725,0.770178681,1
2-Nov-20,1.428571429,1.3257,6.6976,0.858221765,74.322,104.74,0.30615,4.155,21.2508,3.64,80.5749,3.75,0.9173,3.6725,0.774773379,1
3-Nov-20,1.422475107,1.3145,6.6925,0.854554777,74.326,104.74,0.30615,4.1585,21.1555,3.64,80.0006,3.75,0.9147,3.6725,0.769911845,1
4-Nov-20,1.407459536,1.3138,6.7158,0.853169525,74.6915,104.9,0.30615,4.1635,21.0345,3.64,80.0006,3.75,0.9122,3.6725,0.767931193,1
5-Nov-20,1.395478649,1.3051,6.6404,0.843525938,74.2677,104.28,0.30585,4.1525,20.7612,3.64,78.4559,3.75,0.90725,3.6725,0.76496462,1
6-Nov-20,1.377031121,1.3039,6.6227,0.842459983,74.0535,103.69,0.30585,4.143,20.62,3.64,77.1875,3.75,0.9002,3.6725,0.761585621,1
9-Nov-20,1.37136588,1.297,6.569,0.841538332,73.9258,103.33,0.3053,4.1145,20.36,3.64,76.9515,3.75,0.90075,3.6725,0.759359101,1
10-Nov-20,1.373249107,1.3017,6.6132,0.846883469,74.2116,105.1,0.3056,4.1155,20.4018,3.64,76.3978,3.75,0.9157,3.6725,0.753920386,1
11-Nov-20,1.368176221,1.3017,6.6077,0.84990651,74.2529,105.14,0.3056,4.123,20.5772,3.64,76.2075,3.75,0.9183,3.6725,0.753664695,1
12-Nov-20,1.375515818,1.3123,6.6312,0.848104486,74.45,105.28,0.3058,4.134,20.5303,3.64,77.1148,3.75,0.91465,3.6725,0.759965042,1
13-Nov-20,1.383125864,1.3147,6.6165,0.846381718,74.6713,104.92,0.3058,4.1315,20.4833,3.64,77.3262,3.75,0.9152,3.6725,0.759416768,1
16-Nov-20,1.371742112,1.3085,6.5776,0.845308538,74.6713,104.68,0.30545,4.1145,20.4833,3.64,76.9197,3.75,0.9139,3.6725,0.757317581,1
17-Nov-20,1.365747064,1.3094,6.5648,0.841609157,74.5087,104.48,0.30545,4.1058,20.3212,3.64,76.253,3.75,0.91015,3.6725,0.75355111,1
18-Nov-20,1.370801919,1.3063,6.543,0.842601955,74.3629,104.07,0.30535,4.098,20.2388,3.64,75.9268,3.75,0.91055,3.6725,0.753097112,1
19-Nov-20,1.370801919,1.3063,6.577,0.845165652,74.2555,103.84,0.30535,4.095,20.1858,3.64,76.2627,3.75,0.9121,3.6725,0.754375377,1
20-Nov-20,1.370801919,1.3063,6.5733,0.842957093,74.1598,103.87,0.30535,4.0905,20.1172,3.64,76.012,3.75,0.9114,3.6725,0.753125471,1
23-Nov-20,1.367427868,1.3082,6.5715,0.840265524,74.1409,103.87,0.30525,4.0895,20.1012,3.64,75.76,3.75,0.90785,3.6725,0.747915186,1
24-Nov-20,1.366680333,1.3033,6.5785,0.842815002,73.9752,104.56,0.3054,4.0945,20.0577,3.64,75.8146,3.75,0.91295,3.6725,0.749765698,1
25-Nov-20,1.359434475,1.3003,6.5782,0.841042893,73.9762,104.5,0.3052,4.087,20.0465,3.64,75.4727,3.75,0.91265,3.6725,0.750271974,1
30-Nov-20,1.352630867,1.2965,6.5847,0.834724541,73.9762,103.87,0.30505,4.069,20.1398,3.64,76.1999,3.75,0.9032,3.6725,0.748755194,1
1-Dec-20,1.357220413,1.2952,6.5621,0.835561497,73.5083,104.26,0.30505,4.078,20.0508,3.64,76.3203,3.75,0.9058,3.6725,0.750412727,1
2-Dec-20,1.355932203,1.2934,6.5657,0.82877507,73.6501,104.34,0.3046,4.0715,20.0497,3.64,75.6151,3.75,0.89925,3.6725,0.749372401,1
3-Dec-20,1.349709812,1.288,6.5581,0.822977533,73.8938,104.45,0.30445,4.0725,19.9083,3.64,75.1996,3.75,0.89235,3.6725,0.743992262,1
4-Dec-20,1.346257404,1.2801,6.5328,0.822436056,73.7413,103.8,0.30445,4.064,19.7838,3.64,74.2529,3.75,0.88995,3.6725,0.742638595,1
7-Dec-20,1.34589502,1.2801,6.534,0.824538259,73.7657,104.08,0.30435,4.071,19.8213,3.64,74.2506,3.75,0.8916,3.6725,0.754403832,1
8-Dec-20,1.346619984,1.2808,6.536,0.825491167,73.7613,104.05,0.30435,4.069,19.7537,3.64,73.6618,3.75,0.88995,3.6725,0.751117287,1
9-Dec-20,1.343724805,1.2803,6.5312,0.825832026,73.5882,104.15,0.30435,4.0685,19.7537,3.64,73.3057,3.75,0.88865,3.6725,0.743024854,1
10-Dec-20,1.337255951,1.2734,6.5522,0.825423029,73.6684,104.27,0.30435,4.0625,19.9572,3.64,73.7124,3.75,0.88915,3.6725,0.754489211,1
11-Dec-20,1.322576379,1.2769,6.5385,0.824606251,73.5914,104.01,0.30435,4.0545,20.1075,3.64,73.1195,3.75,0.88895,3.6725,0.758552681,1
14-Dec-20,1.326259947,1.2757,6.54,0.822233185,73.5417,104.01,0.30435,4.0495,20.1778,3.64,72.9272,3.75,0.88575,3.6725,0.758552681,1
15-Dec-20,1.331203408,1.2722,6.55,0.823723229,73.6532,104.1,0.30435,4.065,20.1113,3.64,73.4453,3.75,0.88585,3.6725,0.747440018,1
16-Dec-20,1.322051824,1.2753,6.5417,0.820411847,73.5209,103.7,0.30405,4.051,19.9513,3.64,73.4201,3.75,0.8832,3.6725,0.738934457,1
17-Dec-20,1.318044023,1.2718,6.5336,0.816593173,73.4336,103.2,0.3037,4.0415,19.8173,3.64,72.9781,3.75,0.88355,3.6725,0.734834846,1
18-Dec-20,1.316829076,1.2775,6.542,0.815727221,73.5146,103.25,0.3037,4.0415,19.9487,3.64,73.3155,3.75,0.883,3.6725,0.738934457,1
21-Dec-20,1.321003963,1.2849,6.5493,0.821490183,73.6498,103.38,0.30375,4.0415,20.0905,3.64,74.6721,3.75,0.8885,3.6725,0.753409177,1
22-Dec-20,1.323276432,1.2908,6.549,0.817060217,73.8879,103.43,0.3036,4.0415,20.0562,3.64,75.3498,3.75,0.88515,3.6725,0.745934656,1
23-Dec-20,1.324152542,1.2856,6.5349,0.821962847,73.8132,103.63,0.3036,4.0415,20.1175,3.64,75.4571,3.75,0.88985,3.6725,0.745156483,1
